ZIPCODE,CITY,AREA,ROAD,SCOOP
407621,臺中市,西屯區,市政路,　 500號
407591,臺中市,西屯區,市政路,雙 604巷至 628號
407028,臺中市,西屯區,市政路,單全
407028,臺中市,西屯區,市政路,雙 596號以下
407027,臺中市,西屯區,市政路,雙 596之   1號以上
400620,臺中市,中區,平等街,　 139號
400004,臺中市,中區,平等街,全
402017,臺中市,南區,平順街,全
406039,臺中市,北屯區,平德路,單 251號以下
406039,臺中市,北屯區,平德路,雙  10號至 188號
406035,臺中市,北屯區,平興街,單 135號以下
406035,臺中市,北屯區,平興街,雙 178號以下
407463,臺中市,西屯區,弘孝路,　  19號
407462,臺中市,西屯區,弘孝路,連  67號至  67之  12號
407461,臺中市,西屯區,弘孝路,　  95號
407421,臺中市,西屯區,弘孝路,　 161號
407436,臺中市,西屯區,弘孝路,單 251號至 257號
407366,臺中市,西屯區,弘孝路,單 259號至 265號
407367,臺中市,西屯區,弘孝路,單 267號至 275號
407023,臺中市,西屯區,弘孝路,單  83號以下
407036,臺中市,西屯區,弘孝路,單  95號至  99號
407044,臺中市,西屯區,弘孝路,單 181號至 261號
407040,臺中市,西屯區,弘孝路,單 267號至 277號
402003,臺中市,南區,正氣街,全
402001,臺中市,南區,正義街,單 199號以下
402009,臺中市,南區,正義街,單 201號以上
402001,臺中市,南區,正義街,雙 186巷以下
402009,臺中市,南區,正義街,雙 200號以上
406007,臺中市,北屯區,正道街,全
403027,臺中市,西區,正福街,全
402028,臺中市,南區,正德一巷,全
402028,臺中市,南區,正德二巷,全
402028,臺中市,南區,正德三巷,全
403005,臺中市,西區,民生北路,全
403514,臺中市,西區,民生路,　 140號
403402,臺中市,西區,民生路,　 160號
403401,臺中市,西區,民生路,　 168號
403765,臺中市,西區,民生路,　 200號
402001,臺中市,南區,民生路,單  23巷以下
403002,臺中市,西區,民生路,單  25號至 189號
403012,臺中市,西區,民生路,單 195號至 561號
402001,臺中市,南區,民生路,雙  26號以下
403002,臺中市,西區,民生路,雙  28巷至 138號
403002,臺中市,西區,民生路,連 140之  11號至之  12號
403012,臺中市,西區,民生路,雙 142號至 514號
400627,臺中市,中區,民族路,　  47號
400626,臺中市,中區,民族路,　   8號
400628,臺中市,中區,民族路,　  50號
400001,臺中市,中區,民族路,單 253號以下
404006,臺中市,北區,民族路,單 263號至 275號
403010,臺中市,西區,民族路,單 277號至 333號
400001,臺中市,中區,民族路,雙 244號以下
404006,臺中市,北區,民族路,雙 246號至 334號
403010,臺中市,西區,民族路,雙 338號至 392號
402001,臺中市,南區,民意街,全
402027,臺中市,南區,民興街,單  95號以下
403028,臺中市,西區,民興街,單 105號以上
402027,臺中市,南區,民興街,雙 106巷以下
403028,臺中市,西區,民興街,雙 108號以上
403310,臺中市,西區,民權路,　  87號
403304,臺中市,西區,民權路,　  91號
403305,臺中市,西區,民權路,　  95號
403604,臺中市,西區,民權路,　  99號
403303,臺中市,西區,民權路,　 101號
403301,臺中市,西區,民權路,　 103號
403302,臺中市,西區,民權路,　 135號
403251,臺中市,西區,民權路,單 185號至 195號
403507,臺中市,西區,民權路,連 219號至 219之   1號
403501,臺中市,西區,民權路,　 239號
404753,臺中市,北區,民權路,　 365號
404443,臺中市,北區,民權路,單 411號至 419號
404312,臺中市,北區,民權路,　 559號
400700,臺中市,中區,民權路,　  86號
400606,臺中市,中區,民權路,　 100號
400607,臺中市,中區,民權路,　 102號
400608,臺中市,中區,民權路,　 164號
400611,臺中市,中區,民權路,　 174號
400612,臺中市,中區,民權路,　 216號
403508,臺中市,西區,民權路,　 228號
403509,臺中市,西區,民權路,　 234號
403510,臺中市,西區,民權路,　 258號
404324,臺中市,北區,民權路,　 466巷   5號
404324,臺中市,北區,民權路,　 472號
403001,臺中市,西區,民權路,單 237巷以下
403009,臺中市,西區,民權路,單 241號至 309號
404025,臺中市,北區,民權路,單 311號以上
400001,臺中市,中區,民權路,雙 216號以下
404006,臺中市,北區,民權路,雙 220號至 226號
403001,臺中市,西區,民權路,雙 236號至 256號
403009,臺中市,西區,民權路,雙 278號至 380號
404025,臺中市,北區,民權路,雙 400號以上
408009,臺中市,南屯區,永平路,全
407007,臺中市,西屯區,永安一巷,全
407007,臺中市,西屯區,永安二巷,全
403032,臺中市,西區,永安市場,全
403032,臺中市,西區,永安街,全
403032,臺中市,西區,永成街,全
402009,臺中市,南區,永和一街,全
406027,臺中市,北屯區,永和巷,連  22之  12號以下
406031,臺中市,北屯區,永和巷,連  23號至  41號
406050,臺中市,北屯區,永和巷,　  22弄全
402018,臺中市,南區,永和街,單 139號以下
402007,臺中市,南區,永和街,單 141號至 165號
402008,臺中市,南區,永和街,單 167號以上
402018,臺中市,南區,永和街,雙 136號以下
402007,臺中市,南區,永和街,雙 138號至 162號
402008,臺中市,南區,永和街,雙 164號以上
404036,臺中市,北區,永定一街,全
406026,臺中市,北屯區,永定二街,全
408023,臺中市,南屯區,永定巷,　   3之   2號
408010,臺中市,南屯區,永定巷,連   2號至   3號
408010,臺中市,南屯區,永定巷,連   4號至   5號
408023,臺中市,南屯區,永定巷,連   6號以上
407332,臺中市,西屯區,永昌一街,連   9號至  17之   3號
407052,臺中市,西屯區,永昌一街,全
407052,臺中市,西屯區,永昌二街,全
407052,臺中市,西屯區,永昌三街,全
407052,臺中市,西屯區,永昌街,全
401019,臺中市,東區,永明街,全
402007,臺中市,南區,永東街,全
402013,臺中市,南區,永南街,全
408015,臺中市,南屯區,永春北路,全
408429,臺中市,南屯區,永春東一路,　 549號
408430,臺中市,南屯區,永春東一路,單 551號至 559號
408431,臺中市,南屯區,永春東一路,單 561號至 577號
408432,臺中市,南屯區,永春東一路,　 696號
408009,臺中市,南屯區,永春東一路,單 401號至 899號
408009,臺中市,南屯區,永春東一路,雙 416號至 868號
408003,臺中市,南屯區,永春東二路,連 110號以下
408005,臺中市,南屯區,永春東二路,單 159號至 183號
408005,臺中市,南屯區,永春東二路,雙 156號至 276號
408003,臺中市,南屯區,永春東三路,連 166號以下
408005,臺中市,南屯區,永春東三路,單 229號至 477號
408402,臺中市,南屯區,永春東七路,雙 790號至 808號
408403,臺中市,南屯區,永春東七路,雙 866號至 878號
408404,臺中市,南屯區,永春東七路,雙 892號至 898號
408023,臺中市,南屯區,永春東七路,單 681號以下
408022,臺中市,南屯區,永春東七路,單 725號至 869號
408012,臺中市,南屯區,永春東七路,單 881號至 907號
408023,臺中市,南屯區,永春東七路,雙 696號以下
408022,臺中市,南屯區,永春東七路,雙 700號至 880號
408012,臺中市,南屯區,永春東七路,　 968號
408441,臺中市,南屯區,永春東路,雙 990號至1012號
408437,臺中市,南屯區,永春東路,雙1018號至1036號
408438,臺中市,南屯區,永春東路,雙1102號至1116之   1號
408024,臺中市,南屯區,永春東路,單 369號以下
408008,臺中市,南屯區,永春東路,單 471號至 679號
408009,臺中市,南屯區,永春東路,單 799號至 885號
408011,臺中市,南屯區,永春東路,單 889號至1079號
408010,臺中市,南屯區,永春東路,連1081之   1號至之   3號
408023,臺中市,南屯區,永春東路,單1081之  28號至1521號
408024,臺中市,南屯區,永春東路,雙  70號至 360巷
408008,臺中市,南屯區,永春東路,雙 550號至 668號
408009,臺中市,南屯區,永春東路,雙 670號至 892之   1號
408011,臺中市,南屯區,永春東路,雙 894號至 898號
408010,臺中市,南屯區,永春東路,雙1090號至1222號
408023,臺中市,南屯區,永春東路,雙1230號至1520號
408016,臺中市,南屯區,永春南路,單  59號以下
408020,臺中市,南屯區,永春南路,單  61巷以上
408016,臺中市,南屯區,永春南路,雙  56巷以下
408020,臺中市,南屯區,永春南路,　  50號
408020,臺中市,南屯區,永春南路,雙  58號至 428號
408018,臺中市,南屯區,永春南路,　 430巷全
408020,臺中市,南屯區,永春南路,　 888巷全
408023,臺中市,南屯區,永春路,單  25號以下
408015,臺中市,南屯區,永春路,單  27號至  73號
408023,臺中市,南屯區,永春路,雙  38之   3號以下
408015,臺中市,南屯區,永春路,雙  38之  30號至  88號
407007,臺中市,西屯區,永康街,全
408005,臺中市,南屯區,永順路,　 401之   1號
408009,臺中市,南屯區,永順路,雙 250號至 398號
408005,臺中市,南屯區,永順路,雙 400號至 738號
408020,臺中市,南屯區,永新路,全
404021,臺中市,北區,永達街,連  25巷以下
403018,臺中市,西區,永達街,連  26號以上
407836,臺中市,西屯區,永福路,　  60號
407837,臺中市,西屯區,永福路,雙  80號至  90號
407818,臺中市,西屯區,永福路,雙 124號至 134號
407006,臺中市,西屯區,永福路,單  53號以下
407005,臺中市,西屯區,永福路,單 137號至 181號
407005,臺中市,西屯區,永福路,雙  76號以下
407005,臺中市,西屯區,永福路,雙 116號至 182巷
407039,臺中市,西屯區,永輝路,全
404430,臺中市,北區,永興街,　 299號 2樓以下
404428,臺中市,北區,永興街,　 299號 4樓
404429,臺中市,北區,永興街,　 299號 6樓
404427,臺中市,北區,永興街,　 301號
404508,臺中市,北區,永興街,　 338號
404509,臺中市,北區,永興街,雙 340號至 352號
404510,臺中市,北區,永興街,連 356號至 356號含附號
404017,臺中市,北區,永興街,全
408004,臺中市,南屯區,永鎮巷,連   3之   3號以下
408023,臺中市,南屯區,永鎮巷,連   4號至  25號
407022,臺中市,西屯區,玉成路,全
407716,臺中市,西屯區,玉門路,單 233號至 235號
407688,臺中市,西屯區,玉門路,單 257號至 273號
407702,臺中市,西屯區,玉門路,雙 480號至 500號
407006,臺中市,西屯區,玉門路,單 157號以下
407001,臺中市,西屯區,玉門路,單 233號以上
407006,臺中市,西屯區,玉門路,雙 168號以下
407002,臺中市,西屯區,玉門路,雙 368號至 476號
407001,臺中市,西屯區,玉門路,雙 478號以上
401002,臺中市,東區,玉皇街,全
407022,臺中市,西屯區,玉寶路,全
407042,臺中市,西屯區,甘州一街,全
407042,臺中市,西屯區,甘州二街,全
407042,臺中市,西屯區,甘州四街,全
407042,臺中市,西屯區,甘州五街,全
407042,臺中市,西屯區,甘州六街,全
407042,臺中市,西屯區,甘州街,全
407039,臺中市,西屯區,甘河路,全
407378,臺中市,西屯區,甘肅路一段,　  25號
407378,臺中市,西屯區,甘肅路一段,　  27巷單   5號至  13號
407377,臺中市,西屯區,甘肅路一段,雙   8號至  10號
407393,臺中市,西屯區,甘肅路一段,雙  66號至 102號
407052,臺中市,西屯區,甘肅路一段,全
407040,臺中市,西屯區,甘肅路二段,全
408029,臺中市,南屯區,田心北一巷,全
408029,臺中市,南屯區,田心北二巷,全
408006,臺中市,南屯區,田心北三巷,全
408011,臺中市,南屯區,田心北四巷,全
408024,臺中市,南屯區,田心南二巷,全
407047,臺中市,西屯區,石平街,全
401010,臺中市,東區,立德東街,全
401218,臺中市,東區,立德街,雙 212號至 226號
401009,臺中市,東區,立德街,全
404006,臺中市,北區,光大街,單  11巷以下
404007,臺中市,北區,光大街,單  41號以上
404006,臺中市,北區,光大街,雙  26號以下
404007,臺中市,北區,光大街,雙  50號以上
406052,臺中市,北屯區,光西巷,全
402028,臺中市,南區,光明一巷,全
408016,臺中市,南屯區,光明二巷,單  13號以下
402028,臺中市,南區,光明三巷,全
402028,臺中市,南區,光明四巷,全
402020,臺中市,南區,光明五巷,全
402027,臺中市,南區,光明六巷,連   1之   4號以下
402028,臺中市,南區,光明六巷,連   2號以上
407806,臺中市,西屯區,光明路,　 194號
407026,臺中市,西屯區,光明路,單  53號以下
407024,臺中市,西屯區,光明路,單  55號至 195號
407011,臺中市,西屯區,光明路,單 199號以上
407026,臺中市,西屯區,光明路,雙  38號以下
407024,臺中市,西屯區,光明路,雙  40號至 118號
407031,臺中市,西屯區,光明路,雙 120號至 122號
407024,臺中市,西屯區,光明路,雙 124號至 188號
407011,臺中市,西屯區,光明路,雙 212號至 216號
400004,臺中市,中區,光復路,全
400004,臺中市,中區,光復路合作大樓,全
402027,臺中市,南區,光輝一街,全
402301,臺中市,南區,光輝街,　  90巷單全
402027,臺中市,南區,光輝街,全
400005,臺中市,中區,吉祥街,全
406039,臺中市,北屯區,同平東二巷,全
406039,臺中市,北屯區,同平巷,全
408016,臺中市,南屯區,同安北巷,全
408020,臺中市,南屯區,同安西巷,全
408016,臺中市,南屯區,同安南巷,全
407012,臺中市,西屯區,同志巷,連  33號以下
407012,臺中市,西屯區,同志巷,連  37號以上
407013,臺中市,西屯區,同志巷,連  34號至  36號
406045,臺中市,北屯區,同榮一街,單 201號至 233號
406045,臺中市,北屯區,同榮一街,雙 218號至 248之   1號
406045,臺中市,北屯區,同榮北街,全
406045,臺中市,北屯區,同榮路,全
406047,臺中市,北屯區,同樂巷,連  18號以下
406042,臺中市,北屯區,同樂巷,連  19號至  30號
403026,臺中市,西區,向上一街,全
403019,臺中市,西區,向上二街,全
403022,臺中市,西區,向上北路,單 173號以下
403021,臺中市,西區,向上北路,單 175號以上
403022,臺中市,西區,向上北路,雙 174號以下
403021,臺中市,西區,向上北路,雙 176號以上
403008,臺中市,西區,向上市場,全
408339,臺中市,南屯區,向上南路一段,連 163號至 163之   8號
408338,臺中市,南屯區,向上南路一段,連 167號至 167之   6號
408326,臺中市,南屯區,向上南路一段,單 301號至 321號
408326,臺中市,南屯區,向上南路一段,單 325號至 347號
403523,臺中市,西區,向上南路一段,雙 116號至 120之   1號
403425,臺中市,西區,向上南路一段,雙 152號至 158號
403423,臺中市,西區,向上南路一段,連 162號至 162之  10號
403426,臺中市,西區,向上南路一段,連 166號至 166之   8號
408369,臺中市,南屯區,向上南路一段,雙 268號至 284號
403019,臺中市,西區,向上南路一段,單 153號以下
408027,臺中市,南屯區,向上南路一段,單 155號至 209號
403019,臺中市,西區,向上南路一段,單 211號至 259號
408030,臺中市,南屯區,向上南路一段,單 261號至 295號
403019,臺中市,西區,向上南路一段,雙 114號以下
403019,臺中市,西區,向上南路一段,雙 122號至 266號
403019,臺中市,西區,向上南路一段,　 164號
408030,臺中市,南屯區,向上南路一段,雙 288號至 302號
408368,臺中市,南屯區,向上路一段,單 621號至 623號
408327,臺中市,南屯區,向上路一段,　 669號
403424,臺中市,西區,向上路一段,雙 462號至 480號
408331,臺中市,南屯區,向上路一段,雙 570號至 576號
403008,臺中市,西區,向上路一段,單  69號以下
403012,臺中市,西區,向上路一段,單  71號至  77號
403008,臺中市,西區,向上路一段,單  79巷至 505號
403019,臺中市,西區,向上路一段,單 507號至 577號
408030,臺中市,南屯區,向上路一段,單 625號至 643號
403008,臺中市,西區,向上路一段,雙 460號以下
403019,臺中市,西區,向上路一段,雙 482號至 526號
408030,臺中市,南屯區,向上路一段,雙 580號至 716號
408770,臺中市,南屯區,向上路二段,　 199號
408411,臺中市,南屯區,向上路二段,單 405號至 417號
408410,臺中市,南屯區,向上路二段,單 451號至 467號
408030,臺中市,南屯區,向上路二段,　  13號
408030,臺中市,南屯區,向上路二段,單 125號至 199號
408021,臺中市,南屯區,向上路二段,　 201號
408007,臺中市,南屯區,向上路二段,單 421號以上
408030,臺中市,南屯區,向上路二段,雙 168號至 212號
408021,臺中市,南屯區,向上路二段,雙 310號至 376號
408007,臺中市,南屯區,向上路二段,雙 416號以上
408401,臺中市,南屯區,向上路三段,單  61號至  77號
408444,臺中市,南屯區,向上路三段,雙  22號至  28號
408006,臺中市,南屯區,向上路三段,單  55號以下
408022,臺中市,南屯區,向上路三段,單 101號至 199之   1號
408023,臺中市,南屯區,向上路三段,單 201號至 505號
408006,臺中市,南屯區,向上路三段,雙  46號以下
408022,臺中市,南屯區,向上路三段,雙  48號至 410號
408023,臺中市,南屯區,向上路三段,雙 412號至 536號
408022,臺中市,南屯區,向上路四段,全
408250,臺中市,南屯區,向上路五段,單  91號至 103號
408257,臺中市,南屯區,向上路五段,單 117號至 153號
408241,臺中市,南屯區,向上路五段,雙   8號至  22號
408242,臺中市,南屯區,向上路五段,雙  92號至 108號
408243,臺中市,南屯區,向上路五段,雙 112號至 126號
408015,臺中市,南屯區,向上路五段,單  89號以下
408014,臺中市,南屯區,向上路五段,單 187號至 289號
408018,臺中市,南屯區,向上路五段,　 511之   1號
408017,臺中市,南屯區,向上路五段,連1069之   1號至之   2號
408014,臺中市,南屯區,向上路五段,雙  70巷至 600號
408424,臺中市,南屯區,向心南路,　 739號
408427,臺中市,南屯區,向心南路,雙 710號至 736號
408425,臺中市,南屯區,向心南路,雙 746號至 750之   1號
408009,臺中市,南屯區,向心南路,單 151號至 995號
408009,臺中市,南屯區,向心南路,　 490號
408008,臺中市,南屯區,向心南路,雙 752號至 992號
408324,臺中市,南屯區,向心路,　 109號
408315,臺中市,南屯區,向心路,雙  80號至  90之   1號
408008,臺中市,南屯區,向心路,單  79號以下
408007,臺中市,南屯區,向心路,單  83號至 107號
408030,臺中市,南屯區,向心路,單 113號至 137號
408008,臺中市,南屯區,向心路,雙  52號以下
408007,臺中市,南屯區,向心路,雙  58號至 112號
408030,臺中市,南屯區,向心路,雙 132號至 166號
408030,臺中市,南屯區,向學路,全
407049,臺中市,西屯區,合江街,全
402004,臺中市,南區,合作街,單  21號以下
402007,臺中市,南區,合作街,單  23號至 109號
402009,臺中市,南區,合作街,單 111號至 141號
402002,臺中市,南區,合作街,單 145號至 347號
402006,臺中市,南區,合作街,單 349號以上
402004,臺中市,南區,合作街,雙  70號以下
402007,臺中市,南區,合作街,雙  72號至 150號
402009,臺中市,南區,合作街,雙 152號至 186號
402002,臺中市,南區,合作街,雙 188號至 344號
402006,臺中市,南區,合作街,雙 346號以上
406046,臺中市,北屯區,后庄一街,全
406046,臺中市,北屯區,后庄二街,全
406046,臺中市,北屯區,后庄三街,單 155號以下
406037,臺中市,北屯區,后庄三街,單 157號至 219號
406046,臺中市,北屯區,后庄三街,雙 142號以下
406037,臺中市,北屯區,后庄三街,雙 144號至 218號
406046,臺中市,北屯區,后庄五街,單  21號至  55號
406046,臺中市,北屯區,后庄五街,雙  18號至  86號
406046,臺中市,北屯區,后庄六街,全
406046,臺中市,北屯區,后庄七街,全
406037,臺中市,北屯區,后庄北路,全
406046,臺中市,北屯區,后庄路,單 469號以下
406048,臺中市,北屯區,后庄路,單 481號至 909號
406046,臺中市,北屯區,后庄路,雙 596號以下
406048,臺中市,北屯區,后庄路,雙 636巷至1142號
403415,臺中市,西區,存中街,雙  28號至  30號
403528,臺中市,西區,存中街,雙 170號至 176號
403011,臺中市,西區,存中街,全
407022,臺中市,西屯區,安和一街,全
407022,臺中市,西屯區,安和二街,全
407022,臺中市,西屯區,安和三街,全
407022,臺中市,西屯區,安和西路,全
407022,臺中市,西屯區,安和東路,全
407847,臺中市,西屯區,安和路,　 129號
407814,臺中市,西屯區,安和路,　 133號
407673,臺中市,西屯區,安和路,　 189巷連   5號至   5之  22號
407848,臺中市,西屯區,安和路,　 168號
407022,臺中市,西屯區,安和路,單 121號以下
407009,臺中市,西屯區,安和路,單 125號至 151號
407007,臺中市,西屯區,安和路,單 171號至 197號
407022,臺中市,西屯區,安和路,雙 120號以下
407009,臺中市,西屯區,安和路,雙 132號至 202號
407007,臺中市,西屯區,安和路,雙 206號至 210號
407675,臺中市,西屯區,安林路,　   3之 22巷全
407676,臺中市,西屯區,安林路,連  25號至  25之  69號
407007,臺中市,西屯區,安林路,全
406050,臺中市,北屯區,安順一街,全
406050,臺中市,北屯區,安順二街,全
406050,臺中市,北屯區,安順三街,全
406050,臺中市,北屯區,安順四街,全
406050,臺中市,北屯區,安順北一街,全
406050,臺中市,北屯區,安順北二街,全
406050,臺中市,北屯區,安順東一街,全
406050,臺中市,北屯區,安順東二街,全
406050,臺中市,北屯區,安順東三街,全
406050,臺中市,北屯區,安順東四街,單  43號以下
406050,臺中市,北屯區,安順東四街,雙  46號以下
406050,臺中市,北屯區,安順東五街,全
406050,臺中市,北屯區,安順東六街,單全
406050,臺中市,北屯區,安順東六街,雙  60號以下
406016,臺中市,北屯區,安順東七街,全
406016,臺中市,北屯區,安順東八街,全
406016,臺中市,北屯區,安順東九街,全
406016,臺中市,北屯區,安順東十街,全
400630,臺中市,中區,成功路,　  55號
400615,臺中市,中區,成功路,　 300號 6樓以下
400616,臺中市,中區,成功路,　 300號 7樓
400617,臺中市,中區,成功路,　 302號
400614,臺中市,中區,成功路,　 306巷雙   6號至  10號
400003,臺中市,中區,成功路,單 359號以下
404006,臺中市,北區,成功路,單 361號至 469號
403010,臺中市,西區,成功路,單 469之   1號至 481號
400003,臺中市,中區,成功路,雙 406號以下
404006,臺中市,北區,成功路,雙 410號至 528號
403010,臺中市,西區,成功路,雙 530號至 542號
407393,臺中市,西屯區,成都路,單  15號以下
407345,臺中市,西屯區,成都路,單 201號至 207號
407405,臺中市,西屯區,成都路,單 219號至 229之  12號
407406,臺中市,西屯區,成都路,單 277號至 299號
407392,臺中市,西屯區,成都路,雙  12號至  14之   1號
407390,臺中市,西屯區,成都路,　  26號
407404,臺中市,西屯區,成都路,雙 214號至 220號
407402,臺中市,西屯區,成都路,雙 226號至 232之   6號
407403,臺中市,西屯區,成都路,雙 274號至 280之  12號
407051,臺中市,西屯區,成都路,單  97號以下
407050,臺中市,西屯區,成都路,單 101號至 141號
407049,臺中市,西屯區,成都路,單 143號至 315號
407041,臺中市,西屯區,成都路,單 317號至 319號
407048,臺中市,西屯區,成都路,單 321號至 329號
407051,臺中市,西屯區,成都路,雙  12號至  58號
407050,臺中市,西屯區,成都路,雙 106號至 124號
407049,臺中市,西屯區,成都路,雙 150號至 326號
407048,臺中市,西屯區,成都路,雙 328號至 330號
407049,臺中市,西屯區,成都路,雙 332號至 338號
407048,臺中市,西屯區,成都路,　 368號
402008,臺中市,南區,有恆街,全
407009,臺中市,西屯區,江西厝巷,全
408022,臺中市,南屯區,江和街,全
402009,臺中市,南區,江厝中巷,全
402009,臺中市,南區,江厝西巷,單全
402009,臺中市,南區,江厝西巷,雙  12號以下
402003,臺中市,南區,江厝西巷,　  14號
402009,臺中市,南區,江厝西巷,雙  16號以上
402007,臺中市,南區,江厝東巷,全
402007,臺中市,南區,江厝南巷,全
406009,臺中市,北屯區,江興街,全
406052,臺中市,北屯區,竹坑巷,全
406015,臺中市,北屯區,竹興街,全
401004,臺中市,東區,自由一街,全
401004,臺中市,東區,自由二街,全
401004,臺中市,東區,自由三街,全
403601,臺中市,西區,自由路一段,　  91號
403716,臺中市,西區,自由路一段,　  91號
403306,臺中市,西區,自由路一段,　 101號
403307,臺中市,西區,自由路一段,　 140號
403308,臺中市,西區,自由路一段,　 144號
403309,臺中市,西區,自由路一段,　 148號
403002,臺中市,西區,自由路一段,全
400604,臺中市,中區,自由路二段,　   1號 6樓以下
400605,臺中市,中區,自由路二段,　   1號 7樓
400604,臺中市,中區,自由路二段,　   1號 8樓以上
400205,臺中市,中區,自由路二段,　 131號
400201,臺中市,中區,自由路二段,　   2號
400202,臺中市,中區,自由路二段,　   8號
400203,臺中市,中區,自由路二段,　  38號
400204,臺中市,中區,自由路二段,　  86號
400004,臺中市,中區,自由路二段,單全
400004,臺中市,中區,自由路二段,單 135號以下
400004,臺中市,中區,自由路二段,雙  86號以下
400005,臺中市,中區,自由路二段,雙  88號至 110號
401624,臺中市,東區,自由路三段,雙  20號以下
401004,臺中市,東區,自由路三段,單 285號以下
401005,臺中市,東區,自由路三段,單 287號以上
401004,臺中市,東區,自由路三段,雙 290號以下
401005,臺中市,東區,自由路三段,雙 296號以上
401005,臺中市,東區,自由路四段,單 169號以下
401021,臺中市,東區,自由路四段,單 171號以上
401005,臺中市,東區,自由路四段,雙 168號以下
401021,臺中市,東區,自由路四段,雙 170號以上
403007,臺中市,西區,自立街,全
403007,臺中市,西區,自治街,全
404002,臺中市,北區,自強一街,全
401002,臺中市,東區,自強南街,全
401003,臺中市,東區,自強街,單  31號以下
404002,臺中市,北區,自強街,單  33號以上
401003,臺中市,東區,自強街,雙  24巷以下
404002,臺中市,北區,自強街,雙  26巷以上
407862,臺中市,西屯區,至善路,單  47號至  59號
407853,臺中市,西屯區,至善路,　  65巷  12號
407853,臺中市,西屯區,至善路,單  77號至  79之   1號
407854,臺中市,西屯區,至善路,單  83號至  89號
407781,臺中市,西屯區,至善路,　 101巷單  13號以下
407780,臺中市,西屯區,至善路,　 101巷   2號
407782,臺中市,西屯區,至善路,　 101巷雙  12號至  16號
407779,臺中市,西屯區,至善路,　 101巷雙  26號至  30號
407781,臺中市,西屯區,至善路,　 121巷單  19號以下
407782,臺中市,西屯區,至善路,　 121巷雙   6號至  20號
407797,臺中市,西屯區,至善路,　 163號
407865,臺中市,西屯區,至善路,　  18巷單全
407864,臺中市,西屯區,至善路,雙  20號至  36號
407865,臺中市,西屯區,至善路,　  38巷雙  50號至  58號
407863,臺中市,西屯區,至善路,雙  40號至  60號
407879,臺中市,西屯區,至善路,雙  62號至  64號
407880,臺中市,西屯區,至善路,雙  68號至  80號
407880,臺中市,西屯區,至善路,　  82巷  16號
407881,臺中市,西屯區,至善路,雙  86號至  96之   3號
407882,臺中市,西屯區,至善路,雙 108號至 110之   1號
407311,臺中市,西屯區,至善路,雙 122號至 124巷
407312,臺中市,西屯區,至善路,雙 126號至 134號
407313,臺中市,西屯區,至善路,　 148巷雙  22號至  48號
407795,臺中市,西屯區,至善路,　 240號
407023,臺中市,西屯區,至善路,單  61號以下
407036,臺中市,西屯區,至善路,單  65巷至 133巷
407043,臺中市,西屯區,至善路,單 153巷至 157號
407033,臺中市,西屯區,至善路,單 163號以上
407023,臺中市,西屯區,至善路,雙  60號以下
407036,臺中市,西屯區,至善路,雙  62號至  80號
407036,臺中市,西屯區,至善路,　  82巷單  23號以下
407035,臺中市,西屯區,至善路,　  82巷單  25號至  45號
407036,臺中市,西屯區,至善路,　  82巷雙  16號以下
407035,臺中市,西屯區,至善路,　  82巷雙  18號至  66號
407036,臺中市,西屯區,至善路,雙  84號至 104號
407035,臺中市,西屯區,至善路,　 106巷全
407036,臺中市,西屯區,至善路,雙 108號至 150號
407043,臺中市,西屯區,至善路,雙 174巷至 210號
407044,臺中市,西屯區,至善路,雙 212號至 232號
407033,臺中市,西屯區,至善路,雙 234巷以上
402028,臺中市,南區,西川一路,全
402028,臺中市,南區,西川二路,全
403018,臺中市,西區,西屯路一段,單 183號以下
404026,臺中市,北區,西屯路一段,單 181號以上
403018,臺中市,西區,西屯路一段,雙 224號以下
403018,臺中市,西區,西屯路一段,　 226號
404026,臺中市,北區,西屯路一段,連 226之   1號至之   3號
403018,臺中市,西區,西屯路一段,雙 228號至 230之  10號
404026,臺中市,北區,西屯路一段,雙 232號以上
407421,臺中市,西屯區,西屯路二段,　 247號
407422,臺中市,西屯區,西屯路二段,連 249號至 249之  13號
407424,臺中市,西屯區,西屯路二段,　 253巷單  31號至  39號
407423,臺中市,西屯區,西屯路二段,　 253巷雙  16號以下
407423,臺中市,西屯區,西屯路二段,連 255號至 255之   2號
407315,臺中市,西屯區,西屯路二段,　 259之   3號
407314,臺中市,西屯區,西屯路二段,連 269之  21號至之  23號
407775,臺中市,西屯區,西屯路二段,　 297之  8巷   3號
407774,臺中市,西屯區,西屯路二段,　 297之  8巷  12弄雙  10號至  20號
407772,臺中市,西屯區,西屯路二段,　 297之  8巷雙  58號至  62號
407773,臺中市,西屯區,西屯路二段,　 297之  8巷雙  66號至  78號
407323,臺中市,西屯區,西屯路二段,連 100之  15號至之  31號
407418,臺中市,西屯區,西屯路二段,　 126之  16號
407373,臺中市,西屯區,西屯路二段,　 126巷連   7號至   7之   6號
407419,臺中市,西屯區,西屯路二段,雙 138號至 150之   1號
407420,臺中市,西屯區,西屯路二段,雙 180巷至 190號
407428,臺中市,西屯區,西屯路二段,雙 252號至 254號
407428,臺中市,西屯區,西屯路二段,　 256巷雙   6號至  10號
403023,臺中市,西區,西屯路二段,單   9之   1號以下
407053,臺中市,西屯區,西屯路二段,單  11號至  37號
407042,臺中市,西屯區,西屯路二段,單  39號至 101號
407042,臺中市,西屯區,西屯路二段,單 103號至 255之   2號
