郵遞區號,縣市名稱,鄉鎮市區,原始路名,投遞範圍
60495,嘉義縣,竹崎鄉,科底,全
60492,嘉義縣,竹崎鄉,芉蓁坑,全
60495,嘉義縣,竹崎鄉,紅南坑,全
60498,嘉義縣,竹崎鄉,茄苳仔,全
60444,嘉義縣,竹崎鄉,埔頂,全
60496,嘉義縣,竹崎鄉,崁仔腳,全
60443,嘉義縣,竹崎鄉,桃仔坑,全
60445,嘉義縣,竹崎鄉,桃仔斜,全
60444,嘉義縣,竹崎鄉,桃源,全
60445,嘉義縣,竹崎鄉,海豊科,全
60491,嘉義縣,竹崎鄉,埤堂,全
60496,嘉義縣,竹崎鄉,埤頂,全
60491,嘉義縣,竹崎鄉,崎腳,全
60444,嘉義縣,竹崎鄉,盛市路,全
60443,嘉義縣,竹崎鄉,許厝,全
60445,嘉義縣,竹崎鄉,頂坪,全
60496,嘉義縣,竹崎鄉,頂枋仔林,全
60444,嘉義縣,竹崎鄉,頂埔,全
60496,嘉義縣,竹崎鄉,頂崎腳,全
60498,嘉義縣,竹崎鄉,頂笨仔,全
60446,嘉義縣,竹崎鄉,頂溪心,全
60445,嘉義縣,竹崎鄉,頂蘇,全
60446,嘉義縣,竹崎鄉,鹿山路,全
60446,嘉義縣,竹崎鄉,鹿鳴路,全
60446,嘉義縣,竹崎鄉,鹿寮堀,全
60446,嘉義縣,竹崎鄉,麻箕埔,全
60445,嘉義縣,竹崎鄉,勝源,全
60442,嘉義縣,竹崎鄉,復原莊,全
60442,嘉義縣,竹崎鄉,復鐤金,全
60447,嘉義縣,竹崎鄉,復興路,全
60445,嘉義縣,竹崎鄉,湖仔嶺,全
60442,嘉義縣,竹崎鄉,湖底,全
60445,嘉義縣,竹崎鄉,無底潭,全
60445,嘉義縣,竹崎鄉,番仔路科,全
60443,嘉義縣,竹崎鄉,番仔潭,全
60446,嘉義縣,竹崎鄉,紫雲村崁腳,全
60496,嘉義縣,竹崎鄉,菁埔,全
60444,嘉義縣,竹崎鄉,菜公坑,全
60446,嘉義縣,竹崎鄉,菜堂,全
60444,嘉義縣,竹崎鄉,菜堂頂,全
60442,嘉義縣,竹崎鄉,順平厝,全
60444,嘉義縣,竹崎鄉,黃心寮,全
60444,嘉義縣,竹崎鄉,圓潭,連  13號以下
60445,嘉義縣,竹崎鄉,圓潭,連  14號以上
60445,嘉義縣,竹崎鄉,塘下寮,全
60493,嘉義縣,竹崎鄉,塘湖,全
60445,嘉義縣,竹崎鄉,塘興村坪頂,全
60445,嘉義縣,竹崎鄉,新社坑,全
60444,嘉義縣,竹崎鄉,新寮坑,全
60446,嘉義縣,竹崎鄉,楠仔腳,全
60444,嘉義縣,竹崎鄉,溫水溪,全
60494,嘉義縣,竹崎鄉,溪心寮,全
60445,嘉義縣,竹崎鄉,溪州,連  40號以下
60444,嘉義縣,竹崎鄉,溪州,連  41號以上
60494,嘉義縣,竹崎鄉,溪州仔,全
60443,嘉義縣,竹崎鄉,溪角仔,全
60445,嘉義縣,竹崎鄉,溪坪,全
60442,嘉義縣,竹崎鄉,溪湖,全
60498,嘉義縣,竹崎鄉,溪灘,全
60443,嘉義縣,竹崎鄉,獅子頭,全
60443,嘉義縣,竹崎鄉,義仁村坪頂,全
60496,嘉義縣,竹崎鄉,義崎,全
60444,嘉義縣,竹崎鄉,過坑,全
60443,嘉義縣,竹崎鄉,過溪,全
60446,嘉義縣,竹崎鄉,過溪仔,全
60495,嘉義縣,竹崎鄉,福建坪,全
60495,嘉義縣,竹崎鄉,樟腦寮,全
60445,嘉義縣,竹崎鄉,樟樹坪,全
60497,嘉義縣,竹崎鄉,奮起湖,全
60445,嘉義縣,竹崎鄉,學仔,全
60446,嘉義縣,竹崎鄉,橄欖腳,全
60443,嘉義縣,竹崎鄉,橋仔頭,全
60495,嘉義縣,竹崎鄉,獨立山,全
60446,嘉義縣,竹崎鄉,盧厝挖,全
60445,嘉義縣,竹崎鄉,賴厝,全
60446,嘉義縣,竹崎鄉,頭前厝,全
60493,嘉義縣,竹崎鄉,頭凍口,全
60445,嘉義縣,竹崎鄉,嶺尾,全
60442,嘉義縣,竹崎鄉,檳榔宅,全
60447,嘉義縣,竹崎鄉,舊車站,全
60444,嘉義縣,竹崎鄉,舊社,全
60442,嘉義縣,竹崎鄉,覆金,全
60495,嘉義縣,竹崎鄉,雙溪,全
60443,嘉義縣,竹崎鄉,雙寬潭,全
60495,嘉義縣,竹崎鄉,鹹菜甕,全
60441,嘉義縣,竹崎鄉,灣橋,連 112號以下
60491,嘉義縣,竹崎鄉,灣橋,連 113號以上
60442,嘉義縣,竹崎鄉,芎蕉湖,全
60447,嘉義縣,竹崎鄉,洒店,全
60494,嘉義縣,竹崎鄉,檨仔寮,全
60541,嘉義縣,阿里山鄉,二萬平,全
60595,嘉義縣,阿里山鄉,十字路,全
60591,嘉義縣,阿里山鄉,山美,全
60594,嘉義縣,阿里山鄉,日野,全
60598,嘉義縣,阿里山鄉,石鼓盤,全
60594,嘉義縣,阿里山鄉,石壁,全
60541,嘉義縣,阿里山鄉,自忠,全
60541,嘉義縣,阿里山鄉,西阿里山,全
60597,嘉義縣,阿里山鄉,里佳,全
60596,嘉義縣,阿里山鄉,來吉,全
60541,嘉義縣,阿里山鄉,東阿里山,全
60541,嘉義縣,阿里山鄉,南阿里山,全
60593,嘉義縣,阿里山鄉,特富野,全
60592,嘉義縣,阿里山鄉,茶山,全
60541,嘉義縣,阿里山鄉,排雲,全
60594,嘉義縣,阿里山鄉,湖底,全
60591,嘉義縣,阿里山鄉,新美,全
60593,嘉義縣,阿里山鄉,達邦,全
60593,嘉義縣,阿里山鄉,達德安,全
60594,嘉義縣,阿里山鄉,樂野,全
60595,嘉義縣,阿里山鄉,哆囉嘕,全
60657,嘉義縣,中埔鄉,八寶寮,全
60663,嘉義縣,中埔鄉,十字路,全
60641,嘉義縣,中埔鄉,十塊厝,全
60646,嘉義縣,中埔鄉,三和路,全
60641,嘉義縣,中埔鄉,下坑仔,全
60652,嘉義縣,中埔鄉,下店仔,全
60663,嘉義縣,中埔鄉,下厝仔,全
60668,嘉義縣,中埔鄉,下埔洋,全
60642,嘉義縣,中埔鄉,下庄,全
60669,嘉義縣,中埔鄉,下庄仔,全
60641,嘉義縣,中埔鄉,上厝,全
60656,嘉義縣,中埔鄉,大士鳥,全
60646,嘉義縣,中埔鄉,大義路,全
60656,嘉義縣,中埔鄉,大興,全
60656,嘉義縣,中埔鄉,大興路,全
60663,嘉義縣,中埔鄉,大埕,全
60651,嘉義縣,中埔鄉,小石門,全
60647,嘉義縣,中埔鄉,中山新村,全
60659,嘉義縣,中埔鄉,中山路５段,單全
60646,嘉義縣,中埔鄉,中山路５段,雙全
60661,嘉義縣,中埔鄉,中正新邨,全
60668,嘉義縣,中埔鄉,中正路,單  75號以下
60666,嘉義縣,中埔鄉,中正路,單  77號至 335號
60663,嘉義縣,中埔鄉,中正路,單 337號以上
60668,嘉義縣,中埔鄉,中正路,雙  80號以下
60666,嘉義縣,中埔鄉,中正路,雙  82號至 348號
60663,嘉義縣,中埔鄉,中正路,雙 350號以上
60668,嘉義縣,中埔鄉,中埔,全
60668,嘉義縣,中埔鄉,中埔街仔,全
60691,嘉義縣,中埔鄉,中崙,全
60660,嘉義縣,中埔鄉,中華路,全
60661,嘉義縣,中埔鄉,中興西村,全
60661,嘉義縣,中埔鄉,中興東村,全
60668,嘉義縣,中埔鄉,五塊厝,全
60646,嘉義縣,中埔鄉,仁義路,單 381號以下
60647,嘉義縣,中埔鄉,仁義路,單 383號以上
60646,嘉義縣,中埔鄉,仁義路,雙全
60641,嘉義縣,中埔鄉,內埔,全
60642,嘉義縣,中埔鄉,內湖,全
60653,嘉義縣,中埔鄉,內灣,全
60691,嘉義縣,中埔鄉,公田底,連  27號以下
60661,嘉義縣,中埔鄉,公館農場,全
60658,嘉義縣,中埔鄉,公館庄內,全
60643,嘉義縣,中埔鄉,天望崎,全
60691,嘉義縣,中埔鄉,水井仔,全
60667,嘉義縣,中埔鄉,水仔尾,全
60661,嘉義縣,中埔鄉,平實街,全
60646,嘉義縣,中埔鄉,永安街,全
60691,嘉義縣,中埔鄉,永富,全
60650,嘉義縣,中埔鄉,永樂新村,全
60691,嘉義縣,中埔鄉,永興,全
60665,嘉義縣,中埔鄉,田寮,全
60664,嘉義縣,中埔鄉,田寮仔,全
60644,嘉義縣,中埔鄉,白雲寺,全
60663,嘉義縣,中埔鄉,石山店仔,全
60691,嘉義縣,中埔鄉,石仔湖,全
60643,嘉義縣,中埔鄉,石硦,全
60691,嘉義縣,中埔鄉,石壁頭,全
60667,嘉義縣,中埔鄉,石頭厝,全
60654,嘉義縣,中埔鄉,同仁,全
60654,嘉義縣,中埔鄉,同仁街,單 171號以下
60643,嘉義縣,中埔鄉,吊景,全
60643,嘉義縣,中埔鄉,圳頭仔,全
60664,嘉義縣,中埔鄉,安家厝,全
60663,嘉義縣,中埔鄉,竹圍仔,全
60656,嘉義縣,中埔鄉,竹頭崎,全
60641,嘉義縣,中埔鄉,吳鳳廟,全
60655,嘉義縣,中埔鄉,坑尾,全
60663,嘉義縣,中埔鄉,汴頭,全
60665,嘉義縣,中埔鄉,赤蘭埔,全
60646,嘉義縣,中埔鄉,和美村司公廍,全
60647,嘉義縣,中埔鄉,和美路,單  43號以下
60646,嘉義縣,中埔鄉,和美路,單 241號至 269號
60647,嘉義縣,中埔鄉,和美路,雙  58號至 212號
60646,嘉義縣,中埔鄉,和美路,雙 262號至 316號
60649,嘉義縣,中埔鄉,和美路,雙 328號至 358號
60662,嘉義縣,中埔鄉,和睦村公館,全
60658,嘉義縣,中埔鄉,和睦村司公廍,全
60661,嘉義縣,中埔鄉,和興村公館,全
60661,嘉義縣,中埔鄉,和興路,全
60668,嘉義縣,中埔鄉,坪頂,全
60651,嘉義縣,中埔鄉,官真閂,全
60646,嘉義縣,中埔鄉,忠仁街,全
60646,嘉義縣,中埔鄉,忠和街,全
60646,嘉義縣,中埔鄉,忠明路,全
60646,嘉義縣,中埔鄉,忠信街,全
60646,嘉義縣,中埔鄉,忠義路,全
60663,嘉義縣,中埔鄉,枋樹腳,全
60657,嘉義縣,中埔鄉,東興,全
60656,嘉義縣,中埔鄉,林業試驗所,全
60642,嘉義縣,中埔鄉,松仔腳,全
60661,嘉義縣,中埔鄉,武德街,全
60657,嘉義縣,中埔鄉,油礦,全
60641,嘉義縣,中埔鄉,社口,全
60643,嘉義縣,中埔鄉,金記宅,全
60665,嘉義縣,中埔鄉,金蘭,全
60665,嘉義縣,中埔鄉,金蘭街,全
60643,嘉義縣,中埔鄉,南勢埔,全
60642,嘉義縣,中埔鄉,客庄,全
60642,嘉義縣,中埔鄉,後坑仔,全
60664,嘉義縣,中埔鄉,後壁寮仔,全
60658,嘉義縣,中埔鄉,後庄,連  38號以下
60661,嘉義縣,中埔鄉,後庄,　  39巷全
60648,嘉義縣,中埔鄉,後庄,連  40號以上
60648,嘉義縣,中埔鄉,後庄,　 232之   1至之  12號
60664,嘉義縣,中埔鄉,挖仔厝,全
60658,嘉義縣,中埔鄉,柑仔園,全
60652,嘉義縣,中埔鄉,柚仔宅,全
60651,嘉義縣,中埔鄉,茅埔,全
60643,嘉義縣,中埔鄉,風櫃斗湖,全
60657,嘉義縣,中埔鄉,凍子腳,全
60654,嘉義縣,中埔鄉,員山仔,全
60653,嘉義縣,中埔鄉,埔頂,全
60655,嘉義縣,中埔鄉,崁腳,全
60651,嘉義縣,中埔鄉,桃仔寮,全
60642,嘉義縣,中埔鄉,桃仔寮尾,全
60691,嘉義縣,中埔鄉,草山,連  49號至  66號
60651,嘉義縣,中埔鄉,崎頭仔,全
60653,嘉義縣,中埔鄉,深坑,全
60663,嘉義縣,中埔鄉,廍後,全
60655,嘉義縣,中埔鄉,陳厝,全
60665,嘉義縣,中埔鄉,頂山門,全
60666,嘉義縣,中埔鄉,頂中下街,全
60644,嘉義縣,中埔鄉,頂埔,全
60666,嘉義縣,中埔鄉,富和路,單  67號以下
60658,嘉義縣,中埔鄉,富和路,單  69號以上
60666,嘉義縣,中埔鄉,富和路,雙 382號以下
60658,嘉義縣,中埔鄉,富和路,雙 384號以上
60649,嘉義縣,中埔鄉,復興新村,全
60663,嘉義縣,中埔鄉,湖仔厝,全
60642,嘉義縣,中埔鄉,番仔田,全
60641,嘉義縣,中埔鄉,番仔坑,全
60642,嘉義縣,中埔鄉,圓山,全
60642,嘉義縣,中埔鄉,新寮,全
60641,嘉義縣,中埔鄉,新庄仔,全
60642,嘉義縣,中埔鄉,溪仔口,全
60658,嘉義縣,中埔鄉,溪底寮,全
60669,嘉義縣,中埔鄉,溪洲仔,全
60667,嘉義縣,中埔鄉,溪墘仔,全
60655,嘉義縣,中埔鄉,瑞豊,全
60656,嘉義縣,中埔鄉,試驗所,全
60641,嘉義縣,中埔鄉,過坑,全
60641,嘉義縣,中埔鄉,過坑仔,全
60641,嘉義縣,中埔鄉,廟下,全
60644,嘉義縣,中埔鄉,橫坑,全
60664,嘉義縣,中埔鄉,樹頭埔,全
60651,嘉義縣,中埔鄉,糖廍,全
60666,嘉義縣,中埔鄉,興化廍,全
60691,嘉義縣,中埔鄉,蕉仔湖,全
60645,嘉義縣,中埔鄉,龍山腳,全
60643,嘉義縣,中埔鄉,籐寮仔,全
60669,嘉義縣,中埔鄉,鹽館,全
60666,嘉義縣,中埔鄉,庄內,全
60656,嘉義縣,中埔鄉,沄水,全
60656,嘉義縣,中埔鄉,沄水街,全
60656,嘉義縣,中埔鄉,沄水溪內,全
60641,嘉義縣,中埔鄉,芎蕉林,全
60652,嘉義縣,中埔鄉,荖園仔,全
60641,嘉義縣,中埔鄉,檨仔林,全
60791,嘉義縣,大埔鄉,二寮坑,全
60794,嘉義縣,大埔鄉,三重溪埔,全
60794,嘉義縣,大埔鄉,三腳石,全
60741,嘉義縣,大埔鄉,大山,全
60741,嘉義縣,大埔鄉,大同路,全
60793,嘉義縣,大埔鄉,大茅埔,全
60741,嘉義縣,大埔鄉,大埔,全
60741,嘉義縣,大埔鄉,大埔五街,全
60741,嘉義縣,大埔鄉,大埔自強巷,全
60741,嘉義縣,大埔鄉,大埔路,全
60791,嘉義縣,大埔鄉,內葉翅,全
60792,嘉義縣,大埔鄉,內灣仔,全
60793,嘉義縣,大埔鄉,木瓜坑,全
60794,嘉義縣,大埔鄉,水底寮,全
60791,嘉義縣,大埔鄉,水寮,全
60794,嘉義縣,大埔鄉,火燒寮,全
60741,嘉義縣,大埔鄉,牛稠坑,全
60791,嘉義縣,大埔鄉,外埤,全
60792,嘉義縣,大埔鄉,石井,全
60791,嘉義縣,大埔鄉,石硤內,全
60794,嘉義縣,大埔鄉,竹崙,全
60741,嘉義縣,大埔鄉,竹圍仔,全
60741,嘉義縣,大埔鄉,自由一街,全
60741,嘉義縣,大埔鄉,自由五街,全
60741,嘉義縣,大埔鄉,自由六街,連  50號至  58號
60741,嘉義縣,大埔鄉,自由街,連 100號至 110號
60793,嘉義縣,大埔鄉,坪林,全
60741,嘉義縣,大埔鄉,枋樹湖,全
60792,嘉義縣,大埔鄉,南寮,全
60792,嘉義縣,大埔鄉,後湖仔,全
60792,嘉義縣,大埔鄉,眉仔陶,全
60741,嘉義縣,大埔鄉,茄苳腳,全
60794,嘉義縣,大埔鄉,風吹嶺,全
60792,嘉義縣,大埔鄉,埔頂,全
60791,嘉義縣,大埔鄉,射免潭,全
60794,嘉義縣,大埔鄉,草嶺,全
60791,嘉義縣,大埔鄉,馬頭山,全
60794,嘉義縣,大埔鄉,槺榔埔,全
60791,嘉義縣,大埔鄉,鳥埔,全
60792,嘉義縣,大埔鄉,湖底,全
60794,嘉義縣,大埔鄉,菜瓜坪,全
60794,嘉義縣,大埔鄉,照東仔,全
60794,嘉義縣,大埔鄉,過山,全
60794,嘉義縣,大埔鄉,潭坪,全
60741,嘉義縣,大埔鄉,雙溪,全
60848,嘉義縣,水上鄉,一心街,全
60848,嘉義縣,水上鄉,七賢街,全
60848,嘉義縣,水上鄉,九如街,全
60845,嘉義縣,水上鄉,二重溝,全
60848,嘉義縣,水上鄉,二聖街,全
60848,嘉義縣,水上鄉,八德街,全
60859,嘉義縣,水上鄉,十一指厝,全
60848,嘉義縣,水上鄉,十全街,全
60848,嘉義縣,水上鄉,三多街,全
60858,嘉義縣,水上鄉,三界埔,全
60859,嘉義縣,水上鄉,三鎮路,全
60854,嘉義縣,水上鄉,下菜園,全
60845,嘉義縣,水上鄉,下塗溝,全
60852,嘉義縣,水上鄉,下寮,全
60845,嘉義縣,水上鄉,大崙,全
60842,嘉義縣,水上鄉,大堀尾,全
60851,嘉義縣,水上鄉,中山路２段,連  48號以下
60842,嘉義縣,水上鄉,中山路２段,連  49號以上
60841,嘉義縣,水上鄉,中山路３段,全
60851,嘉義縣,水上鄉,中正路,全
60851,嘉義縣,水上鄉,中和路,全
60851,嘉義縣,水上鄉,中華路,連 148號以下
60848,嘉義縣,水上鄉,中華路,連 149號以上
60854,嘉義縣,水上鄉,中義路,連 799號以下
60857,嘉義縣,水上鄉,中義路,連 800號以上
60851,嘉義縣,水上鄉,中興路,全
60857,嘉義縣,水上鄉,中庄,連  68之   1號以下
60857,嘉義縣,水上鄉,中庄,　  69號
60854,嘉義縣,水上鄉,中庄,　  69之  25號
60857,嘉義縣,水上鄉,中庄,　  71號含附號
60854,嘉義縣,水上鄉,中庄,連 601號以上
60854,嘉義縣,水上鄉,中庄,　  68之   2號及以上附號
60857,嘉義縣,水上鄉,中庄,　  70號至  70之   1號
60854,嘉義縣,水上鄉,中庄,　  70之   2號及以上附號
60854,嘉義縣,水上鄉,中庄,連  72號至  85號
60857,嘉義縣,水上鄉,中庄,連 100號至 413號
60848,嘉義縣,水上鄉,五福街,全
60845,嘉義縣,水上鄉,仁愛商城,全
60855,嘉義縣,水上鄉,仁愛街,全
60841,嘉義縣,水上鄉,內溪洲,全
60848,嘉義縣,水上鄉,六合街,全
60859,嘉義縣,水上鄉,水德路,全
60857,嘉義縣,水上鄉,牛稠埔,連  95號以下
60857,嘉義縣,水上鄉,牛稠埔,連  96號以上
60848,嘉義縣,水上鄉,北回,全
60848,嘉義縣,水上鄉,四維街,全
60848,嘉義縣,水上鄉,外林街,全
60856,嘉義縣,水上鄉,外溪洲,全
60851,嘉義縣,水上鄉,市政街,全
60851,嘉義縣,水上鄉,正義路,全
60848,嘉義縣,水上鄉,民主街,全
60848,嘉義縣,水上鄉,民有街,全
60848,嘉義縣,水上鄉,民享街,全
60848,嘉義縣,水上鄉,民治街,全
60854,嘉義縣,水上鄉,石仔缸,全
60855,嘉義縣,水上鄉,立業街,全
60848,嘉義縣,水上鄉,名人街,全
60855,嘉義縣,水上鄉,成功街,全
60842,嘉義縣,水上鄉,江竹仔腳,全
60855,嘉義縣,水上鄉,自強街,全
60848,嘉義縣,水上鄉,吳竹仔腳,全
60848,嘉義縣,水上鄉,吳竹街,全
60848,嘉義縣,水上鄉,良都街,全
60855,嘉義縣,水上鄉,和平街,全
60842,嘉義縣,水上鄉,店興街,全
60843,嘉義縣,水上鄉,忠孝街,全
60855,嘉義縣,水上鄉,信義街,全
60856,嘉義縣,水上鄉,南靖,全
60859,嘉義縣,水上鄉,南靖車站,全
60859,嘉義縣,水上鄉,南靖農場,全
60856,嘉義縣,水上鄉,南靖糖廠,全
60842,嘉義縣,水上鄉,巷口,全
60850,嘉義縣,水上鄉,建國四村,全
60856,嘉義縣,水上鄉,後寮,全
60853,嘉義縣,水上鄉,柳子林,連 600號以下
60860,嘉義縣,水上鄉,柳子林,連 601號至1099號
60841,嘉義縣,水上鄉,柳子林,連1100號至1199號
60860,嘉義縣,水上鄉,柳子林,連1200號以上
60854,嘉義縣,水上鄉,紅毛寮,全
60860,嘉義縣,水上鄉,凌雲二村,全
60850,嘉義縣,水上鄉,航空站,全
60854,嘉義縣,水上鄉,國際城,全
60843,嘉義縣,水上鄉,崎子頭,全
60858,嘉義縣,水上鄉,梅花小城,全
60852,嘉義縣,水上鄉,粗溪,全
60855,嘉義縣,水上鄉,莊敬街,全
60845,嘉義縣,水上鄉,頂塗溝,全
60845,嘉義縣,水上鄉,頂過溝,全
60850,嘉義縣,水上鄉,頂寮,全
60849,嘉義縣,水上鄉,鹿寮,　  12號
60854,嘉義縣,水上鄉,番子寮,全
60848,嘉義縣,水上鄉,華林街,全
60848,嘉義縣,水上鄉,進學街,全
60845,嘉義縣,水上鄉,鄉村世界,全
60842,嘉義縣,水上鄉,順興街,全
60850,嘉義縣,水上鄉,新和庄,全
60850,嘉義縣,水上鄉,新厝仔,全
60851,嘉義縣,水上鄉,新進街,全
60841,嘉義縣,水上鄉,溪仔底,全
60854,嘉義縣,水上鄉,溪洲仔,全
60859,嘉義縣,水上鄉,萬能路,全
60842,嘉義縣,水上鄉,義德街,全
60858,嘉義縣,水上鄉,雷根社區,全
60842,嘉義縣,水上鄉,嘉朴路,全
60850,嘉義縣,水上鄉,榮典路,全
60842,嘉義縣,水上鄉,龍德街,全
60841,嘉義縣,水上鄉,鴿溪寮,全
60854,嘉義縣,水上鄉,檳榔樹角,全
61158,嘉義縣,鹿草鄉,三角子,全
61160,嘉義縣,鹿草鄉,下半天,全
61143,嘉義縣,鹿草鄉,下半天農場,全
61161,嘉義縣,鹿草鄉,下潭,全
61155,嘉義縣,鹿草鄉,山子腳,全
61153,嘉義縣,鹿草鄉,中寮,全
61157,嘉義縣,鹿草鄉,毛蟹行,全
61147,嘉義縣,鹿草鄉,竹子腳,全
61142,嘉義縣,鹿草鄉,信義新村,全
61142,嘉義縣,鹿草鄉,信義新村行政大樓,全
61144,嘉義縣,鹿草鄉,後寮,全
61156,嘉義縣,鹿草鄉,後堀,全
61154,嘉義縣,鹿草鄉,施厝寮,全
61141,嘉義縣,鹿草鄉,海豊,全
61145,嘉義縣,鹿草鄉,馬稠後,全
61141,嘉義縣,鹿草鄉,馬稠後農場,全
61160,嘉義縣,鹿草鄉,頂半天,全
61163,嘉義縣,鹿草鄉,頂潭,全
61143,嘉義縣,鹿草鄉,鹿草,連  27號以下
61142,嘉義縣,鹿草鄉,鹿草,連 101號至 150號
61146,嘉義縣,鹿草鄉,鹿草,連 151號至 174之   3號
61146,嘉義縣,鹿草鄉,鹿草,連 265號至 287之   3號
61151,嘉義縣,鹿草鄉,鹿草,連 321號至 419號
61152,嘉義縣,鹿草鄉,鹿草,連 421號至 497號
61151,嘉義縣,鹿草鄉,鹿草,連 499號至 665之  16號
61146,嘉義縣,鹿草鄉,鹿草,連 667號至 669之   1號
61141,嘉義縣,鹿草鄉,鹿草,連  28號至  65之  99號
61142,嘉義縣,鹿草鄉,鹿草,連  66號至 100之  19號
61150,嘉義縣,鹿草鄉,鹿草,　 100之  20至之  38號
61141,嘉義縣,鹿草鄉,鹿草,連 174之   4號至 212之   1號
61143,嘉義縣,鹿草鄉,鹿草,連 214號至 264號
61151,嘉義縣,鹿草鄉,鹿草,連 288號至 295號
61146,嘉義縣,鹿草鄉,鹿草,連 296號至 320之  20號
61151,嘉義縣,鹿草鄉,鹿草,連 670號至 675號
61146,嘉義縣,鹿草鄉,鹿草,連 680號以上
61141,嘉義縣,鹿草鄉,鹿草農場,全
61146,嘉義縣,鹿草鄉,鹿環西路,全
61159,嘉義縣,鹿草鄉,麻豆店,全
61160,嘉義縣,鹿草鄉,過溝子,全
61142,嘉義縣,鹿草鄉,維新新村,全
61149,嘉義縣,鹿草鄉,龜佛山,全
61142,嘉義縣,鹿草鄉,鎮平,全
61257,嘉義縣,太保市,三合路,連 489號以下
61255,嘉義縣,太保市,三合路,連 490號以上
61246,嘉義縣,太保市,三塊厝,全
61254,嘉義縣,太保市,中山新城,全
61251,嘉義縣,太保市,中山路１段,全
61253,嘉義縣,太保市,中山路２段,全
61251,嘉義縣,太保市,中正路,全
61254,嘉義縣,太保市,中島農場,全
61251,嘉義縣,太保市,中興路１段,全
61254,嘉義縣,太保市,中興路２段,全
61251,嘉義縣,太保市,仁愛路,全
61249,嘉義縣,太保市,公園北街,全
61249,嘉義縣,太保市,公園南街,全
61248,嘉義縣,太保市,太子大道,雙全
61241,嘉義縣,太保市,太保,全
61249,嘉義縣,太保市,太保一路,全
61249,嘉義縣,太保市,太保二路,全
61249,嘉義縣,太保市,太保三路,全
61249,嘉義縣,太保市,太保五路,全
61246,嘉義縣,太保市,文化北街,全
61246,嘉義縣,太保市,文化南街,全
61249,嘉義縣,太保市,文昌街,全
61257,嘉義縣,太保市,北港路２段,連 600號以下
61257,嘉義縣,太保市,北港路２段,　 601巷全
61253,嘉義縣,太保市,北港路２段,連 602號以上
61251,嘉義縣,太保市,北興路,全
61253,嘉義縣,太保市,民生路,全
61255,嘉義縣,太保市,瓦厝,全
61256,嘉義縣,太保市,田尾,全
61254,嘉義縣,太保市,白鴿厝農場,全
61253,嘉義縣,太保市,合德新村,全
61251,嘉義縣,太保市,和平路,全
61248,嘉義縣,太保市,東勢寮,全
61248,嘉義縣,太保市,信義二路,全
61241,嘉義縣,太保市,保鐵一路３段,　  15號
61241,嘉義縣,太保市,保鐵七路,全
61251,嘉義縣,太保市,南埤路,連 100號以下
61254,嘉義縣,太保市,南埤路,連 101號以上
61250,嘉義縣,太保市,後潭,全
61244,嘉義縣,太保市,後庄,全
61248,嘉義縣,太保市,故宮大道,全
61244,嘉義縣,太保市,春珠,全
61244,嘉義縣,太保市,茄苳腳,全
61247,嘉義縣,太保市,埔心,全
61241,嘉義縣,太保市,高鐵西路,全
61248,嘉義縣,太保市,健康路,全
61254,嘉義縣,太保市,埤麻腳,全
61254,嘉義縣,太保市,埤麻腳農場,全
61245,嘉義縣,太保市,崙子頂,全
61247,嘉義縣,太保市,梅子厝,全
61249,嘉義縣,太保市,祥和一路東段,全
61249,嘉義縣,太保市,祥和二路東段,全
61249,嘉義縣,太保市,祥和三路東段,全
61246,嘉義縣,太保市,頂港子墘,全
61254,嘉義縣,太保市,魚寮,全
61253,嘉義縣,太保市,麻太路,連  61巷以下
61255,嘉義縣,太保市,麻太路,單  63巷至  67巷
61253,嘉義縣,太保市,麻太路,連  68號以上
61248,嘉義縣,太保市,博愛路,全
61248,嘉義縣,太保市,博學路,全
61249,嘉義縣,太保市,棒球一街,全
61249,嘉義縣,太保市,棒球二街,全
61249,嘉義縣,太保市,棒球三街,全
61254,嘉義縣,太保市,港尾,全
61243,嘉義縣,太保市,新平路,全
61243,嘉義縣,太保市,新安一街,全
61243,嘉義縣,太保市,新安二街,全
61243,嘉義縣,太保市,新安三街,全
61243,嘉義縣,太保市,新安四街,全
61243,嘉義縣,太保市,新安五街,全
61243,嘉義縣,太保市,新安六街,全
61243,嘉義縣,太保市,新安七街,全
61243,嘉義縣,太保市,新安八街,全
61242,嘉義縣,太保市,新埤,全
61251,嘉義縣,太保市,新廍,全
61251,嘉義縣,太保市,溪底寮,全
61256,嘉義縣,太保市,溪南,全
61246,嘉義縣,太保市,農場,　  42號
61255,嘉義縣,太保市,過溝,全
61252,嘉義縣,太保市,嘉太工業區中興路,全
61252,嘉義縣,太保市,嘉太工業區光復路,全
61252,嘉義縣,太保市,嘉太工業區和順路,全
61252,嘉義縣,太保市,嘉太工業區建工路,全
61252,嘉義縣,太保市,嘉太工業區嘉太路,全
61252,嘉義縣,太保市,嘉太工業區興業路,全
61249,嘉義縣,太保市,嘉朴東路１段,全
61254,嘉義縣,太保市,管事厝,全
61250,嘉義縣,太保市,銘泰新村,全
61249,嘉義縣,太保市,學府路１段,全
61245,嘉義縣,太保市,橋子頭,全
61249,嘉義縣,太保市,縣府一街,全
61249,嘉義縣,太保市,縣府二街,全
61249,嘉義縣,太保市,縣府三街,全
61249,嘉義縣,太保市,縣府五街,全
61246,嘉義縣,太保市,縣府六街,全
